"Point Number","Latitude (deg)","Longitude (deg)","Altitude (km)","Area (km^2)","Latitude Span (deg)","Longitude Span (deg)"
2186,52.139483,7.894737,0.000000,48579.333230,2.031233,3.157895
2187,48.077017,11.052632,0.000000,52909.241409,2.031233,3.157895
2188,48.077017,14.210526,0.000000,52909.241409,2.031233,3.157895
2189,48.077017,17.368421,0.000000,52909.241409,2.031233,3.157895
2190,50.108250,11.052632,0.000000,50775.613892,2.031233,3.157895
2191,50.108250,14.210526,0.000000,50775.613892,2.031233,3.157895
2192,50.108250,17.368421,0.000000,50775.613892,2.031233,3.157895
2193,52.139483,11.052632,0.000000,48579.333230,2.031233,3.157895
2194,52.139483,14.210526,0.000000,48579.333230,2.031233,3.157895
2195,52.139483,17.368421,0.000000,48579.333230,2.031233,3.157895
2196,48.077017,20.526316,0.000000,52909.241409,2.031233,3.157895
2197,48.077017,23.684211,0.000000,52909.241409,2.031233,3.157895
2198,48.077017,26.842105,0.000000,52909.241409,2.031233,3.157895
2199,50.108250,20.526316,0.000000,50775.613892,2.031233,3.157895
2200,50.108250,23.684211,0.000000,50775.613892,2.031233,3.157895
2201,50.108250,26.842105,0.000000,50775.613892,2.031233,3.157895
2202,52.139483,20.526316,0.000000,48579.333230,2.031233,3.157895
2203,52.139483,23.684211,0.000000,48579.333230,2.031233,3.157895
2204,52.139483,26.842105,0.000000,48579.333230,2.031233,3.157895
2205,48.077017,30.000000,0.000000,52909.241409,2.031233,3.157895
2206,48.077017,33.157895,0.000000,52909.241409,2.031233,3.157895
2207,48.077017,36.315789,0.000000,52909.241409,2.031233,3.157895
2208,50.108250,30.000000,0.000000,50775.613892,2.031233,3.157895
2209,50.108250,33.157895,0.000000,50775.613892,2.031233,3.157895
2210,50.108250,36.315789,0.000000,50775.613892,2.031233,3.157895
2211,52.139483,30.000000,0.000000,48579.333230,2.031233,3.157895
2212,52.139483,33.157895,0.000000,48579.333230,2.031233,3.157895
2213,52.139483,36.315789,0.000000,48579.333230,2.031233,3.157895
2214,48.077017,39.473684,0.000000,52909.241409,2.031233,3.157895
2215,48.077017,42.631579,0.000000,52909.241409,2.031233,3.157895
2216,48.077017,45.789474,0.000000,52909.241409,2.031233,3.157895
2217,50.108250,39.473684,0.000000,50775.613892,2.031233,3.157895
2218,50.108250,42.631579,0.000000,50775.613892,2.031233,3.157895
2219,50.108250,45.789474,0.000000,50775.613892,2.031233,3.157895
2220,52.139483,39.473684,0.000000,48579.333230,2.031233,3.157895
2221,52.139483,42.631579,0.000000,48579.333230,2.031233,3.157895
2222,52.139483,45.789474,0.000000,48579.333230,2.031233,3.157895
2223,48.077017,48.947368,0.000000,52909.241409,2.031233,3.157895
2224,48.077017,52.105263,0.000000,52909.241409,2.031233,3.157895
2225,48.077017,55.263158,0.000000,52909.241409,2.031233,3.157895
2226,50.108250,48.947368,0.000000,50775.613892,2.031233,3.157895
2227,50.108250,52.105263,0.000000,50775.613892,2.031233,3.157895
2228,50.108250,55.263158,0.000000,50775.613892,2.031233,3.157895
2229,52.139483,48.947368,0.000000,48579.333230,2.031233,3.157895
2230,52.139483,52.105263,0.000000,48579.333230,2.031233,3.157895
2231,52.139483,55.263158,0.000000,48579.333230,2.031233,3.157895
2232,48.077017,58.421053,0.000000,52909.241409,2.031233,3.157895
2233,48.077017,61.578947,0.000000,52909.241409,2.031233,3.157895
2234,48.077017,64.736842,0.000000,52909.241409,2.031233,3.157895
2235,50.108250,58.421053,0.000000,50775.613892,2.031233,3.157895
2236,50.108250,61.578947,0.000000,50775.613892,2.031233,3.157895
2237,50.108250,64.736842,0.000000,50775.613892,2.031233,3.157895
2238,52.139483,58.421053,0.000000,48579.333230,2.031233,3.157895
2239,52.139483,61.578947,0.000000,48579.333230,2.031233,3.157895
2240,52.139483,64.736842,0.000000,48579.333230,2.031233,3.157895
2241,48.077017,67.894737,0.000000,52909.241409,2.031233,3.157895
2242,48.077017,71.052632,0.000000,52909.241409,2.031233,3.157895
2243,48.077017,74.210526,0.000000,52909.241409,2.031233,3.157895
2244,50.108250,67.894737,0.000000,50775.613892,2.031233,3.157895
2245,50.108250,71.052632,0.000000,50775.613892,2.031233,3.157895
2246,50.108250,74.210526,0.000000,50775.613892,2.031233,3.157895
2247,52.139483,67.894737,0.000000,48579.333230,2.031233,3.157895
2248,52.139483,71.052632,0.000000,48579.333230,2.031233,3.157895
2249,52.139483,74.210526,0.000000,48579.333230,2.031233,3.157895
2250,48.077017,77.368421,0.000000,52909.241409,2.031233,3.157895
2251,48.077017,80.526316,0.000000,52909.241409,2.031233,3.157895
2252,48.077017,83.684211,0.000000,52909.241409,2.031233,3.157895
2253,50.108250,77.368421,0.000000,50775.613892,2.031233,3.157895
2254,50.108250,80.526316,0.000000,50775.613892,2.031233,3.157895
2255,50.108250,83.684211,0.000000,50775.613892,2.031233,3.157895
2256,52.139483,77.368421,0.000000,48579.333230,2.031233,3.157895
2257,52.139483,80.526316,0.000000,48579.333230,2.031233,3.157895
2258,52.139483,83.684211,0.000000,48579.333230,2.031233,3.157895
2259,48.077017,86.842105,0.000000,52909.241409,2.031233,3.157895
2260,48.077017,90.000000,0.000000,52909.241409,2.031233,3.157895
2261,48.077017,93.157895,0.000000,52909.241409,2.031233,3.157895
2262,50.108250,86.842105,0.000000,50775.613892,2.031233,3.157895
2263,50.108250,90.000000,0.000000,50775.613892,2.031233,3.157895
2264,50.108250,93.157895,0.000000,50775.613892,2.031233,3.157895
2265,52.139483,86.842105,0.000000,48579.333230,2.031233,3.157895
2266,52.139483,90.000000,0.000000,48579.333230,2.031233,3.157895
2267,52.139483,93.157895,0.000000,48579.333230,2.031233,3.157895
2268,48.077017,96.315789,0.000000,52909.241409,2.031233,3.157895
2269,48.077017,99.473684,0.000000,52909.241409,2.031233,3.157895
2270,48.077017,102.631579,0.000000,52909.241409,2.031233,3.157895
2271,50.108250,96.315789,0.000000,50775.613892,2.031233,3.157895
2272,50.108250,99.473684,0.000000,50775.613892,2.031233,3.157895
2273,50.108250,102.631579,0.000000,50775.613892,2.031233,3.157895
2274,52.139483,96.315789,0.000000,48579.333230,2.031233,3.157895
2275,52.139483,99.473684,0.000000,48579.333230,2.031233,3.157895
2276,52.139483,102.631579,0.000000,48579.333230,2.031233,3.157895
2277,48.077017,105.789474,0.000000,52909.241409,2.031233,3.157895
2278,48.077017,108.947368,0.000000,52909.241409,2.031233,3.157895
2279,48.077017,112.105263,0.000000,52909.241409,2.031233,3.157895
2280,50.108250,105.789474,0.000000,50775.613892,2.031233,3.157895
2281,50.108250,108.947368,0.000000,50775.613892,2.031233,3.157895
2282,50.108250,112.105263,0.000000,50775.613892,2.031233,3.157895
2283,52.139483,108.947368,0.000000,48579.333230,2.031233,3.157895
2284,52.139483,112.105263,0.000000,48579.333230,2.031233,3.157895
2285,48.077017,115.263158,0.000000,52909.241409,2.031233,3.157895
2286,48.077017,118.421053,0.000000,52909.241409,2.031233,3.157895
2287,48.077017,121.578947,0.000000,52909.241409,2.031233,3.157895
2288,50.108250,115.263158,0.000000,50775.613892,2.031233,3.157895
2289,50.108250,118.421053,0.000000,50775.613892,2.031233,3.157895
2290,50.108250,121.578947,0.000000,50775.613892,2.031233,3.157895
2291,52.139483,115.263158,0.000000,48579.333230,2.031233,3.157895
2292,52.139483,118.421053,0.000000,48579.333230,2.031233,3.157895
2293,52.139483,121.578947,0.000000,48579.333230,2.031233,3.157895
2294,48.077017,124.736842,0.000000,52909.241409,2.031233,3.157895
2295,48.077017,127.894737,0.000000,52909.241409,2.031233,3.157895
2296,48.077017,131.052632,0.000000,52909.241409,2.031233,3.157895
2297,50.108250,124.736842,0.000000,50775.613892,2.031233,3.157895
2298,50.108250,127.894737,0.000000,50775.613892,2.031233,3.157895
2299,50.108250,131.052632,0.000000,50775.613892,2.031233,3.157895
2300,52.139483,124.736842,0.000000,48579.333230,2.031233,3.157895
2301,52.139483,127.894737,0.000000,48579.333230,2.031233,3.157895
2302,52.139483,131.052632,0.000000,48579.333230,2.031233,3.157895
2303,48.077017,134.210526,0.000000,52909.241409,2.031233,3.157895
2304,48.077017,137.368421,0.000000,52909.241409,2.031233,3.157895
2305,50.108250,134.210526,0.000000,50775.613892,2.031233,3.157895
2306,50.108250,137.368421,0.000000,50775.613892,2.031233,3.157895
2307,50.108250,140.526316,0.000000,50775.613892,2.031233,3.157895
2308,52.139483,134.210526,0.000000,48579.333230,2.031233,3.157895
2309,52.139483,137.368421,0.000000,48579.333230,2.031233,3.157895
2310,52.139483,140.526316,0.000000,48579.333230,2.031233,3.157895
2311,50.108250,143.684211,0.000000,50775.613892,2.031233,3.157895
2312,52.139483,232.105263,0.000000,48579.333230,2.031233,3.157895
2313,52.139483,235.263158,0.000000,48579.333230,2.031233,3.157895
2314,48.077017,238.421053,0.000000,52909.241409,2.031233,3.157895
2315,48.077017,241.578947,0.000000,52909.241409,2.031233,3.157895
2316,48.077017,244.736842,0.000000,52909.241409,2.031233,3.157895
2317,50.108250,238.421053,0.000000,50775.613892,2.031233,3.157895
2318,50.108250,241.578947,0.000000,50775.613892,2.031233,3.157895
2319,50.108250,244.736842,0.000000,50775.613892,2.031233,3.157895
2320,52.139483,238.421053,0.000000,48579.333230,2.031233,3.157895
2321,52.139483,241.578947,0.000000,48579.333230,2.031233,3.157895
2322,52.139483,244.736842,0.000000,48579.333230,2.031233,3.157895
2323,48.077017,247.894737,0.000000,52909.241409,2.031233,3.157895
2324,48.077017,251.052632,0.000000,52909.241409,2.031233,3.157895
2325,48.077017,254.210526,0.000000,52909.241409,2.031233,3.157895
2326,50.108250,247.894737,0.000000,50775.613892,2.031233,3.157895
2327,50.108250,251.052632,0.000000,50775.613892,2.031233,3.157895
2328,50.108250,254.210526,0.000000,50775.613892,2.031233,3.157895
2329,52.139483,247.894737,0.000000,48579.333230,2.031233,3.157895
2330,52.139483,251.052632,0.000000,48579.333230,2.031233,3.157895
2331,52.139483,254.210526,0.000000,48579.333230,2.031233,3.157895
2332,48.077017,257.368421,0.000000,52909.241409,2.031233,3.157895
2333,48.077017,260.526316,0.000000,52909.241409,2.031233,3.157895
2334,48.077017,263.684211,0.000000,52909.241409,2.031233,3.157895
2335,50.108250,257.368421,0.000000,50775.613892,2.031233,3.157895
2336,50.108250,260.526316,0.000000,50775.613892,2.031233,3.157895
2337,50.108250,263.684211,0.000000,50775.613892,2.031233,3.157895
2338,52.139483,257.368421,0.000000,48579.333230,2.031233,3.157895
2339,52.139483,260.526316,0.000000,48579.333230,2.031233,3.157895
2340,52.139483,263.684211,0.000000,48579.333230,2.031233,3.157895
2341,48.077017,266.842105,0.000000,52909.241409,2.031233,3.157895
2342,48.077017,270.000000,0.000000,52909.241409,2.031233,3.157895
2343,50.108250,266.842105,0.000000,50775.613892,2.031233,3.157895
2344,50.108250,270.000000,0.000000,50775.613892,2.031233,3.157895
2345,50.108250,273.157895,0.000000,50775.613892,2.031233,3.157895
2346,52.139483,266.842105,0.000000,48579.333230,2.031233,3.157895
2347,52.139483,270.000000,0.000000,48579.333230,2.031233,3.157895
2348,52.139483,273.157895,0.000000,48579.333230,2.031233,3.157895
2349,48.077017,276.315789,0.000000,52909.241409,2.031233,3.157895
2350,48.077017,279.473684,0.000000,52909.241409,2.031233,3.157895
2351,48.077017,282.631579,0.000000,52909.241409,2.031233,3.157895
2352,50.108250,276.315789,0.000000,50775.613892,2.031233,3.157895
2353,50.108250,279.473684,0.000000,50775.613892,2.031233,3.157895
2354,50.108250,282.631579,0.000000,50775.613892,2.031233,3.157895
2355,52.139483,276.315789,0.000000,48579.333230,2.031233,3.157895
2356,52.139483,282.631579,0.000000,48579.333230,2.031233,3.157895
2357,48.077017,285.789474,0.000000,52909.241409,2.031233,3.157895
2358,48.077017,288.947368,0.000000,52909.241409,2.031233,3.157895
2359,48.077017,292.105263,0.000000,52909.241409,2.031233,3.157895
2360,50.108250,285.789474,0.000000,50775.613892,2.031233,3.157895
2361,50.108250,288.947368,0.000000,50775.613892,2.031233,3.157895
2362,50.108250,292.105263,0.000000,50775.613892,2.031233,3.157895
2363,52.139483,285.789474,0.000000,48579.333230,2.031233,3.157895
2364,52.139483,288.947368,0.000000,48579.333230,2.031233,3.157895
2365,52.139483,292.105263,0.000000,48579.333230,2.031233,3.157895
2366,48.077017,301.578947,0.000000,52909.241409,2.031233,3.157895
2367,52.139483,295.263158,0.000000,48579.333230,2.031233,3.157895
2368,52.139483,298.421053,0.000000,48579.333230,2.031233,3.157895
2369,52.139483,301.578947,0.000000,48579.333230,2.031233,3.157895
2370,48.077017,304.736842,0.000000,52909.241409,2.031233,3.157895
2371,48.077017,358.421053,0.000000,52909.241409,2.031233,3.157895
2372,52.139483,352.105263,0.000000,48579.333230,2.031233,3.157895
2373,52.139483,358.421053,0.000000,48579.333230,2.031233,3.157895
2374,54.170717,9.090909,0.000000,53341.894472,2.031233,3.636364
2375,56.201950,9.090909,0.000000,50678.380773,2.031233,3.636364
2376,54.170717,12.727273,0.000000,53341.894472,2.031233,3.636364
2377,54.170717,16.363636,0.000000,53341.894472,2.031233,3.636364
2378,54.170717,20.000000,0.000000,53341.894472,2.031233,3.636364
2379,56.201950,12.727273,0.000000,50678.380773,2.031233,3.636364
2380,58.233183,12.727273,0.000000,47952.686449,2.031233,3.636364
2381,58.233183,16.363636,0.000000,47952.686449,2.031233,3.636364
2382,54.170717,23.636364,0.000000,53341.894472,2.031233,3.636364
2383,54.170717,27.272727,0.000000,53341.894472,2.031233,3.636364
2384,54.170717,30.909091,0.000000,53341.894472,2.031233,3.636364
2385,56.201950,23.636364,0.000000,50678.380773,2.031233,3.636364
2386,56.201950,27.272727,0.000000,50678.380773,2.031233,3.636364
2387,56.201950,30.909091,0.000000,50678.380773,2.031233,3.636364
2388,58.233183,27.272727,0.000000,47952.686449,2.031233,3.636364
2389,58.233183,30.909091,0.000000,47952.686449,2.031233,3.636364
2390,54.170717,34.545455,0.000000,53341.894472,2.031233,3.636364
2391,54.170717,38.181818,0.000000,53341.894472,2.031233,3.636364
2392,54.170717,41.818182,0.000000,53341.894472,2.031233,3.636364
2393,56.201950,34.545455,0.000000,50678.380773,2.031233,3.636364
2394,56.201950,38.181818,0.000000,50678.380773,2.031233,3.636364
2395,56.201950,41.818182,0.000000,50678.380773,2.031233,3.636364
2396,58.233183,34.545455,0.000000,47952.686449,2.031233,3.636364
2397,58.233183,38.181818,0.000000,47952.686449,2.031233,3.636364
2398,58.233183,41.818182,0.000000,47952.686449,2.031233,3.636364
2399,54.170717,45.454545,0.000000,53341.894472,2.031233,3.636364
2400,54.170717,49.090909,0.000000,53341.894472,2.031233,3.636364
2401,54.170717,52.727273,0.000000,53341.894472,2.031233,3.636364
2402,56.201950,45.454545,0.000000,50678.380773,2.031233,3.636364
2403,56.201950,49.090909,0.000000,50678.380773,2.031233,3.636364
2404,56.201950,52.727273,0.000000,50678.380773,2.031233,3.636364
2405,58.233183,45.454545,0.000000,47952.686449,2.031233,3.636364
2406,58.233183,49.090909,0.000000,47952.686449,2.031233,3.636364
2407,58.233183,52.727273,0.000000,47952.686449,2.031233,3.636364
2408,54.170717,56.363636,0.000000,53341.894472,2.031233,3.636364
2409,54.170717,60.000000,0.000000,53341.894472,2.031233,3.636364
2410,54.170717,63.636364,0.000000,53341.894472,2.031233,3.636364
2411,56.201950,56.363636,0.000000,50678.380773,2.031233,3.636364
2412,56.201950,60.000000,0.000000,50678.380773,2.031233,3.636364
2413,56.201950,63.636364,0.000000,50678.380773,2.031233,3.636364
2414,58.233183,56.363636,0.000000,47952.686449,2.031233,3.636364
2415,58.233183,60.000000,0.000000,47952.686449,2.031233,3.636364
2416,58.233183,63.636364,0.000000,47952.686449,2.031233,3.636364
2417,54.170717,67.272727,0.000000,53341.894472,2.031233,3.636364
2418,54.170717,70.909091,0.000000,53341.894472,2.031233,3.636364
2419,54.170717,74.545455,0.000000,53341.894472,2.031233,3.636364
2420,56.201950,67.272727,0.000000,50678.380773,2.031233,3.636364
2421,56.201950,70.909091,0.000000,50678.380773,2.031233,3.636364
2422,56.201950,74.545455,0.000000,50678.380773,2.031233,3.636364
2423,58.233183,67.272727,0.000000,47952.686449,2.031233,3.636364
2424,58.233183,70.909091,0.000000,47952.686449,2.031233,3.636364
2425,58.233183,74.545455,0.000000,47952.686449,2.031233,3.636364
2426,54.170717,78.181818,0.000000,53341.894472,2.031233,3.636364
2427,54.170717,81.818182,0.000000,53341.894472,2.031233,3.636364
2428,54.170717,85.454545,0.000000,53341.894472,2.031233,3.636364
2429,56.201950,78.181818,0.000000,50678.380773,2.031233,3.636364
2430,56.201950,81.818182,0.000000,50678.380773,2.031233,3.636364
2431,56.201950,85.454545,0.000000,50678.380773,2.031233,3.636364
2432,58.233183,78.181818,0.000000,47952.686449,2.031233,3.636364
2433,58.233183,81.818182,0.000000,47952.686449,2.031233,3.636364
2434,58.233183,85.454545,0.000000,47952.686449,2.031233,3.636364
2435,54.170717,89.090909,0.000000,53341.894472,2.031233,3.636364
2436,54.170717,92.727273,0.000000,53341.894472,2.031233,3.636364
2437,54.170717,96.363636,0.000000,53341.894472,2.031233,3.636364
2438,56.201950,89.090909,0.000000,50678.380773,2.031233,3.636364
2439,56.201950,92.727273,0.000000,50678.380773,2.031233,3.636364
2440,56.201950,96.363636,0.000000,50678.380773,2.031233,3.636364
2441,58.233183,89.090909,0.000000,47952.686449,2.031233,3.636364
2442,58.233183,92.727273,0.000000,47952.686449,2.031233,3.636364
2443,58.233183,96.363636,0.000000,47952.686449,2.031233,3.636364
2444,54.170717,100.000000,0.000000,53341.894472,2.031233,3.636364
2445,54.170717,103.636364,0.000000,53341.894472,2.031233,3.636364
2446,54.170717,107.272727,0.000000,53341.894472,2.031233,3.636364
2447,56.201950,100.000000,0.000000,50678.380773,2.031233,3.636364
2448,56.201950,103.636364,0.000000,50678.380773,2.031233,3.636364
2449,56.201950,107.272727,0.000000,50678.380773,2.031233,3.636364
2450,58.233183,100.000000,0.000000,47952.686449,2.031233,3.636364
2451,58.233183,103.636364,0.000000,47952.686449,2.031233,3.636364
2452,58.233183,107.272727,0.000000,47952.686449,2.031233,3.636364
2453,54.170717,110.909091,0.000000,53341.894472,2.031233,3.636364
2454,54.170717,114.545455,0.000000,53341.894472,2.031233,3.636364
2455,54.170717,118.181818,0.000000,53341.894472,2.031233,3.636364
2456,56.201950,110.909091,0.000000,50678.380773,2.031233,3.636364
2457,56.201950,114.545455,0.000000,50678.380773,2.031233,3.636364
2458,56.201950,118.181818,0.000000,50678.380773,2.031233,3.636364
2459,58.233183,110.909091,0.000000,47952.686449,2.031233,3.636364
2460,58.233183,114.545455,0.000000,47952.686449,2.031233,3.636364
2461,58.233183,118.181818,0.000000,47952.686449,2.031233,3.636364
2462,54.170717,121.818182,0.000000,53341.894472,2.031233,3.636364
2463,54.170717,125.454545,0.000000,53341.894472,2.031233,3.636364
2464,54.170717,129.090909,0.000000,53341.894472,2.031233,3.636364
2465,56.201950,121.818182,0.000000,50678.380773,2.031233,3.636364
2466,56.201950,125.454545,0.000000,50678.380773,2.031233,3.636364
2467,56.201950,129.090909,0.000000,50678.380773,2.031233,3.636364
2468,58.233183,121.818182,0.000000,47952.686449,2.031233,3.636364
2469,58.233183,125.454545,0.000000,47952.686449,2.031233,3.636364
2470,58.233183,129.090909,0.000000,47952.686449,2.031233,3.636364
2471,54.170717,132.727273,0.000000,53341.894472,2.031233,3.636364
2472,54.170717,136.363636,0.000000,53341.894472,2.031233,3.636364
2473,56.201950,132.727273,0.000000,50678.380773,2.031233,3.636364
2474,56.201950,136.363636,0.000000,50678.380773,2.031233,3.636364
2475,58.233183,132.727273,0.000000,47952.686449,2.031233,3.636364
2476,58.233183,136.363636,0.000000,47952.686449,2.031233,3.636364
2477,58.233183,140.000000,0.000000,47952.686449,2.031233,3.636364
2478,54.170717,158.181818,0.000000,53341.894472,2.031233,3.636364
2479,56.201950,158.181818,0.000000,50678.380773,2.031233,3.636364
2480,56.201950,161.818182,0.000000,50678.380773,2.031233,3.636364
2481,58.233183,161.818182,0.000000,47952.686449,2.031233,3.636364
2482,56.201950,201.818182,0.000000,50678.380773,2.031233,3.636364
2483,58.233183,205.454545,0.000000,47952.686449,2.031233,3.636364
2484,58.233183,227.272727,0.000000,47952.686449,2.031233,3.636364
2485,54.170717,230.909091,0.000000,53341.894472,2.031233,3.636364
2486,54.170717,234.545455,0.000000,53341.894472,2.031233,3.636364
2487,54.170717,238.181818,0.000000,53341.894472,2.031233,3.636364
2488,56.201950,230.909091,0.000000,50678.380773,2.031233,3.636364
2489,56.201950,234.545455,0.000000,50678.380773,2.031233,3.636364
2490,56.201950,238.181818,0.000000,50678.380773,2.031233,3.636364
2491,58.233183,230.909091,0.000000,47952.686449,2.031233,3.636364
2492,58.233183,234.545455,0.000000,47952.686449,2.031233,3.636364
2493,58.233183,238.181818,0.000000,47952.686449,2.031233,3.636364
2494,54.170717,241.818182,0.000000,53341.894472,2.031233,3.636364
2495,54.170717,245.454545,0.000000,53341.894472,2.031233,3.636364
2496,54.170717,249.090909,0.000000,53341.894472,2.031233,3.636364
2497,56.201950,241.818182,0.000000,50678.380773,2.031233,3.636364
2498,56.201950,245.454545,0.000000,50678.380773,2.031233,3.636364
2499,56.201950,249.090909,0.000000,50678.380773,2.031233,3.636364
2500,58.233183,241.818182,0.000000,47952.686449,2.031233,3.636364
2501,58.233183,245.454545,0.000000,47952.686449,2.031233,3.636364
2502,58.233183,249.090909,0.000000,47952.686449,2.031233,3.636364
2503,54.170717,252.727273,0.000000,53341.894472,2.031233,3.636364
2504,54.170717,256.363636,0.000000,53341.894472,2.031233,3.636364
2505,56.201950,252.727273,0.000000,50678.380773,2.031233,3.636364
2506,56.201950,256.363636,0.000000,50678.380773,2.031233,3.636364
2507,56.201950,260.000000,0.000000,50678.380773,2.031233,3.636364
2508,58.233183,252.727273,0.000000,47952.686449,2.031233,3.636364
2509,58.233183,256.363636,0.000000,47952.686449,2.031233,3.636364
2510,58.233183,260.000000,0.000000,47952.686449,2.031233,3.636364
2511,54.170717,263.636364,0.000000,53341.894472,2.031233,3.636364
2512,54.170717,267.272727,0.000000,53341.894472,2.031233,3.636364
2513,54.170717,270.909091,0.000000,53341.894472,2.031233,3.636364
2514,56.201950,263.636364,0.000000,50678.380773,2.031233,3.636364
2515,56.201950,267.272727,0.000000,50678.380773,2.031233,3.636364
2516,56.201950,270.909091,0.000000,50678.380773,2.031233,3.636364
2517,58.233183,263.636364,0.000000,47952.686449,2.031233,3.636364
2518,54.170717,274.545455,0.000000,53341.894472,2.031233,3.636364
2519,54.170717,281.818182,0.000000,53341.894472,2.031233,3.636364
2520,54.170717,285.454545,0.000000,53341.894472,2.031233,3.636364
2521,54.170717,289.090909,0.000000,53341.894472,2.031233,3.636364
2522,54.170717,292.727273,0.000000,53341.894472,2.031233,3.636364
2523,56.201950,285.454545,0.000000,50678.380773,2.031233,3.636364
2524,56.201950,289.090909,0.000000,50678.380773,2.031233,3.636364
2525,56.201950,292.727273,0.000000,50678.380773,2.031233,3.636364
2526,58.233183,285.454545,0.000000,47952.686449,2.031233,3.636364
2527,58.233183,289.090909,0.000000,47952.686449,2.031233,3.636364
2528,58.233183,292.727273,0.000000,47952.686449,2.031233,3.636364
2529,54.170717,296.363636,0.000000,53341.894472,2.031233,3.636364
2530,54.170717,300.000000,0.000000,53341.894472,2.031233,3.636364
2531,56.201950,296.363636,0.000000,50678.380773,2.031233,3.636364
2532,58.233183,296.363636,0.000000,47952.686449,2.031233,3.636364
2533,54.170717,350.909091,0.000000,53341.894472,2.031233,3.636364
2534,54.170717,358.181818,0.000000,53341.894472,2.031233,3.636364
2535,56.201950,354.545455,0.000000,50678.380773,2.031233,3.636364
2536,60.264417,6.428571,0.000000,53234.022914,2.031233,4.285714
2537,60.264417,10.714286,0.000000,53234.022914,2.031233,4.285714
2538,62.295650,10.714286,0.000000,49887.294882,2.031233,4.285714
2539,64.326883,10.714286,0.000000,46479.676303,2.031233,4.285714
2540,60.264417,15.000000,0.000000,53234.022914,2.031233,4.285714
2541,60.264417,23.571429,0.000000,53234.022914,2.031233,4.285714
2542,62.295650,15.000000,0.000000,49887.294882,2.031233,4.285714
2543,62.295650,23.571429,0.000000,49887.294882,2.031233,4.285714
2544,64.326883,15.000000,0.000000,46479.676303,2.031233,4.285714
2545,64.326883,19.285714,0.000000,46479.676303,2.031233,4.285714
2546,60.264417,36.428571,0.000000,53234.022914,2.031233,4.285714
2547,62.295650,27.857143,0.000000,49887.294882,2.031233,4.285714
2548,62.295650,32.142857,0.000000,49887.294882,2.031233,4.285714
2549,62.295650,36.428571,0.000000,49887.294882,2.031233,4.285714
2550,64.326883,27.857143,0.000000,46479.676303,2.031233,4.285714
2551,64.326883,32.142857,0.000000,46479.676303,2.031233,4.285714
2552,60.264417,40.714286,0.000000,53234.022914,2.031233,4.285714
2553,60.264417,45.000000,0.000000,53234.022914,2.031233,4.285714
2554,60.264417,49.285714,0.000000,53234.022914,2.031233,4.285714
2555,62.295650,40.714286,0.000000,49887.294882,2.031233,4.285714
2556,62.295650,45.000000,0.000000,49887.294882,2.031233,4.285714
2557,62.295650,49.285714,0.000000,49887.294882,2.031233,4.285714
2558,64.326883,40.714286,0.000000,46479.676303,2.031233,4.285714
2559,64.326883,45.000000,0.000000,46479.676303,2.031233,4.285714
2560,64.326883,49.285714,0.000000,46479.676303,2.031233,4.285714
2561,60.264417,53.571429,0.000000,53234.022914,2.031233,4.285714
2562,60.264417,57.857143,0.000000,53234.022914,2.031233,4.285714
2563,60.264417,62.142857,0.000000,53234.022914,2.031233,4.285714
2564,62.295650,53.571429,0.000000,49887.294882,2.031233,4.285714
2565,62.295650,57.857143,0.000000,49887.294882,2.031233,4.285714
2566,62.295650,62.142857,0.000000,49887.294882,2.031233,4.285714
2567,64.326883,53.571429,0.000000,46479.676303,2.031233,4.285714
2568,64.326883,57.857143,0.000000,46479.676303,2.031233,4.285714
2569,64.326883,62.142857,0.000000,46479.676303,2.031233,4.285714
2570,60.264417,66.428571,0.000000,53234.022914,2.031233,4.285714
2571,60.264417,70.714286,0.000000,53234.022914,2.031233,4.285714
2572,60.264417,75.000000,0.000000,53234.022914,2.031233,4.285714
2573,62.295650,66.428571,0.000000,49887.294882,2.031233,4.285714
2574,62.295650,70.714286,0.000000,49887.294882,2.031233,4.285714
2575,62.295650,75.000000,0.000000,49887.294882,2.031233,4.285714
2576,64.326883,66.428571,0.000000,46479.676303,2.031233,4.285714
2577,64.326883,70.714286,0.000000,46479.676303,2.031233,4.285714
2578,64.326883,75.000000,0.000000,46479.676303,2.031233,4.285714
2579,60.264417,79.285714,0.000000,53234.022914,2.031233,4.285714
2580,60.264417,83.571429,0.000000,53234.022914,2.031233,4.285714
2581,60.264417,87.857143,0.000000,53234.022914,2.031233,4.285714
2582,62.295650,79.285714,0.000000,49887.294882,2.031233,4.285714
2583,62.295650,83.571429,0.000000,49887.294882,2.031233,4.285714
2584,62.295650,87.857143,0.000000,49887.294882,2.031233,4.285714
2585,64.326883,79.285714,0.000000,46479.676303,2.031233,4.285714
2586,64.326883,83.571429,0.000000,46479.676303,2.031233,4.285714
2587,64.326883,87.857143,0.000000,46479.676303,2.031233,4.285714
2588,60.264417,92.142857,0.000000,53234.022914,2.031233,4.285714
2589,60.264417,96.428571,0.000000,53234.022914,2.031233,4.285714
2590,60.264417,100.714286,0.000000,53234.022914,2.031233,4.285714
2591,62.295650,92.142857,0.000000,49887.294882,2.031233,4.285714
2592,62.295650,96.428571,0.000000,49887.294882,2.031233,4.285714
2593,62.295650,100.714286,0.000000,49887.294882,2.031233,4.285714
2594,64.326883,92.142857,0.000000,46479.676303,2.031233,4.285714
